device,packet_window,total_bytes,avg_packet_size,max_packet_size,min_packet_size,tcp_ratio,unique_dest_ports,unique_dest_ips,device_type
14:cc:20:51:33:ea,6915,165423,165.423,1514,43,0.906,75,14,Non-IoT
14:cc:20:51:33:ea,6916,148127,148.127,1514,43,0.887,80,14,Non-IoT
14:cc:20:51:33:ea,6917,134150,134.15,1514,43,0.908,69,14,Non-IoT
14:cc:20:51:33:ea,6918,145819,145.819,1514,43,0.915,61,14,Non-IoT
14:cc:20:51:33:ea,6919,100343,100.343,1514,43,0.934,51,14,Non-IoT
14:cc:20:51:33:ea,6920,195591,195.591,1514,43,0.896,88,14,Non-IoT
14:cc:20:51:33:ea,6921,97114,97.114,1514,43,0.881,80,14,Non-IoT
14:cc:20:51:33:ea,6922,117752,117.752,1514,43,0.89,74,14,Non-IoT
14:cc:20:51:33:ea,6923,269716,269.716,1514,43,0.933,81,13,Non-IoT
14:cc:20:51:33:ea,6924,117128,117.128,1514,43,0.897,78,14,Non-IoT
14:cc:20:51:33:ea,6925,100113,100.113,1514,43,0.909,51,14,Non-IoT
14:cc:20:51:33:ea,6926,148433,148.433,1514,43,0.87,89,14,Non-IoT
14:cc:20:51:33:ea,6927,123039,123.039,1514,43,0.889,80,14,Non-IoT
14:cc:20:51:33:ea,6928,165831,165.831,1514,43,0.88,76,14,Non-IoT
14:cc:20:51:33:ea,6929,175152,175.152,1514,43,0.883,77,14,Non-IoT
14:cc:20:51:33:ea,6930,155009,155.009,1514,43,0.916,74,14,Non-IoT
14:cc:20:51:33:ea,6931,101776,101.776,1514,43,0.91,69,14,Non-IoT
14:cc:20:51:33:ea,6932,92567,92.567,1514,43,0.91,60,13,Non-IoT
14:cc:20:51:33:ea,6933,103444,103.444,1514,43,0.896,57,14,Non-IoT
14:cc:20:51:33:ea,6934,100607,100.607,1514,43,0.868,63,14,Non-IoT
14:cc:20:51:33:ea,6935,198896,198.896,1514,43,0.878,97,14,Non-IoT
14:cc:20:51:33:ea,6936,165052,165.052,1514,43,0.915,65,13,Non-IoT
14:cc:20:51:33:ea,6937,179398,179.398,1514,43,0.871,94,14,Non-IoT
14:cc:20:51:33:ea,6938,118151,118.151,1514,43,0.866,83,14,Non-IoT
14:cc:20:51:33:ea,6939,154895,154.895,1514,43,0.874,87,14,Non-IoT
14:cc:20:51:33:ea,6940,98513,98.513,1514,43,0.874,73,14,Non-IoT
14:cc:20:51:33:ea,6941,110551,110.551,1514,43,0.848,62,14,Non-IoT
14:cc:20:51:33:ea,6942,187465,187.465,1514,43,0.867,86,14,Non-IoT
14:cc:20:51:33:ea,6943,110151,110.151,1514,43,0.868,79,14,Non-IoT
14:cc:20:51:33:ea,6944,104848,104.848,1514,43,0.874,64,14,Non-IoT
14:cc:20:51:33:ea,6945,197289,197.289,1514,43,0.901,120,13,Non-IoT
14:cc:20:51:33:ea,6946,168446,168.446,1514,43,0.87,99,14,Non-IoT
14:cc:20:51:33:ea,6947,114550,114.55,1514,43,0.858,77,14,Non-IoT
14:cc:20:51:33:ea,6948,194793,194.793,1514,43,0.908,71,14,Non-IoT
14:cc:20:51:33:ea,6949,144552,144.552,1514,43,0.884,70,14,Non-IoT
14:cc:20:51:33:ea,6950,148812,148.812,1514,43,0.854,72,14,Non-IoT
14:cc:20:51:33:ea,6951,183752,183.752,1514,43,0.881,74,14,Non-IoT
14:cc:20:51:33:ea,6952,143915,143.915,1514,43,0.867,89,14,Non-IoT
14:cc:20:51:33:ea,6953,141813,141.813,1514,43,0.871,89,14,Non-IoT
14:cc:20:51:33:ea,6954,178335,178.335,1514,43,0.872,78,14,Non-IoT
14:cc:20:51:33:ea,6955,136022,136.022,1514,43,0.876,72,14,Non-IoT
14:cc:20:51:33:ea,6956,109034,109.034,1514,43,0.874,59,14,Non-IoT
14:cc:20:51:33:ea,6957,192453,192.453,1514,43,0.88,83,14,Non-IoT
14:cc:20:51:33:ea,6958,133306,133.306,1514,43,0.844,84,14,Non-IoT
14:cc:20:51:33:ea,6959,146982,146.982,1514,43,0.851,81,14,Non-IoT
14:cc:20:51:33:ea,6960,180900,180.9,1514,43,0.861,88,14,Non-IoT
14:cc:20:51:33:ea,6961,148468,148.468,1514,43,0.849,96,14,Non-IoT
14:cc:20:51:33:ea,6962,163264,163.264,1514,43,0.905,97,13,Non-IoT
14:cc:20:51:33:ea,6963,122018,122.018,1514,43,0.868,59,15,Non-IoT
14:cc:20:51:33:ea,6964,171543,171.543,1514,43,0.862,83,14,Non-IoT
14:cc:20:51:33:ea,6965,106959,106.959,1514,43,0.868,76,14,Non-IoT
14:cc:20:51:33:ea,6966,180989,180.989,1514,43,0.875,81,14,Non-IoT
14:cc:20:51:33:ea,6967,114853,114.853,1514,43,0.866,75,14,Non-IoT
14:cc:20:51:33:ea,6968,112091,112.091,1514,43,0.851,71,14,Non-IoT
14:cc:20:51:33:ea,6969,118470,118.47,1514,43,0.834,68,14,Non-IoT
14:cc:20:51:33:ea,6970,114539,114.539,1514,43,0.842,81,14,Non-IoT
14:cc:20:51:33:ea,6971,160283,160.283,1514,43,0.897,75,14,Non-IoT
14:cc:20:51:33:ea,6972,112882,112.882,1514,43,0.873,82,15,Non-IoT
14:cc:20:51:33:ea,6973,122708,122.708,1514,43,0.865,74,14,Non-IoT
14:cc:20:51:33:ea,6974,109987,109.987,1514,43,0.863,68,14,Non-IoT
14:cc:20:51:33:ea,6975,117026,117.026,1514,43,0.863,68,14,Non-IoT
14:cc:20:51:33:ea,6976,99967,99.967,1514,43,0.873,64,14,Non-IoT
14:cc:20:51:33:ea,6977,104987,104.987,1514,43,0.871,65,14,Non-IoT
14:cc:20:51:33:ea,6978,112846,112.846,1514,43,0.873,77,14,Non-IoT
14:cc:20:51:33:ea,6979,111122,111.122,1514,43,0.864,76,14,Non-IoT
14:cc:20:51:33:ea,6980,262703,262.703,1514,43,0.877,81,14,Non-IoT
14:cc:20:51:33:ea,6981,105422,105.422,1514,43,0.846,73,14,Non-IoT
14:cc:20:51:33:ea,6982,121659,121.659,1484,43,0.892,65,14,Non-IoT
14:cc:20:51:33:ea,6983,103878,103.878,1514,43,0.885,72,14,Non-IoT
14:cc:20:51:33:ea,6984,98890,98.89,1514,43,0.854,70,14,Non-IoT
14:cc:20:51:33:ea,6985,106770,106.77,1514,43,0.854,85,14,Non-IoT
14:cc:20:51:33:ea,6986,101766,101.766,1514,43,0.876,64,14,Non-IoT
14:cc:20:51:33:ea,6987,136258,136.258,1514,43,0.836,72,14,Non-IoT
14:cc:20:51:33:ea,6988,110825,110.825,1514,43,0.869,64,14,Non-IoT
14:cc:20:51:33:ea,6989,103915,103.915,1514,43,0.869,66,14,Non-IoT
14:cc:20:51:33:ea,6990,113584,113.584,1514,43,0.875,66,14,Non-IoT
14:cc:20:51:33:ea,6991,99465,99.465,1514,43,0.865,62,14,Non-IoT
14:cc:20:51:33:ea,6992,108924,108.924,1514,43,0.839,67,14,Non-IoT
14:cc:20:51:33:ea,6993,124427,124.427,1514,43,0.861,67,14,Non-IoT
14:cc:20:51:33:ea,6994,109507,109.507,1514,43,0.853,74,14,Non-IoT
14:cc:20:51:33:ea,6995,118964,118.964,1514,43,0.851,72,14,Non-IoT
14:cc:20:51:33:ea,6996,102801,102.801,1514,43,0.862,75,14,Non-IoT
14:cc:20:51:33:ea,6997,98847,98.847,1514,43,0.866,60,14,Non-IoT
14:cc:20:51:33:ea,6998,108746,108.746,1514,43,0.864,60,14,Non-IoT
14:cc:20:51:33:ea,6999,166118,166.118,1510,43,0.873,66,14,Non-IoT
14:cc:20:51:33:ea,7000,122899,122.899,1514,43,0.874,71,14,Non-IoT
14:cc:20:51:33:ea,7001,105256,105.256,1514,43,0.865,78,13,Non-IoT
14:cc:20:51:33:ea,7002,105954,105.954,1514,43,0.859,69,14,Non-IoT
14:cc:20:51:33:ea,7003,113823,113.823,1514,43,0.877,64,14,Non-IoT
14:cc:20:51:33:ea,7004,182512,182.512,1514,43,0.855,75,14,Non-IoT
14:cc:20:51:33:ea,7005,111006,111.006,1514,43,0.882,66,14,Non-IoT
14:cc:20:51:33:ea,7006,109672,109.672,1514,43,0.862,63,14,Non-IoT
14:cc:20:51:33:ea,7007,113276,113.276,1514,43,0.88,72,14,Non-IoT
14:cc:20:51:33:ea,7008,112878,112.878,1514,43,0.895,78,14,Non-IoT
14:cc:20:51:33:ea,7009,187843,187.843,1514,43,0.893,75,14,Non-IoT
14:cc:20:51:33:ea,7010,104439,104.439,1514,43,0.837,68,14,Non-IoT
14:cc:20:51:33:ea,7011,126115,126.115,1514,43,0.84,68,14,Non-IoT
14:cc:20:51:33:ea,7012,103199,103.199,1514,43,0.868,61,14,Non-IoT
14:cc:20:51:33:ea,7013,102282,102.282,1514,43,0.848,72,13,Non-IoT
14:cc:20:51:33:ea,7014,106148,106.148,1514,43,0.859,67,14,Non-IoT
14:cc:20:51:33:ea,7015,107908,107.908,1514,43,0.876,62,14,Non-IoT
14:cc:20:51:33:ea,7016,110032,110.032,1514,43,0.85,82,14,Non-IoT
14:cc:20:51:33:ea,7017,109506,109.506,1514,43,0.828,66,14,Non-IoT
14:cc:20:51:33:ea,7018,134636,134.636,1514,43,0.877,68,14,Non-IoT
14:cc:20:51:33:ea,7019,108115,108.115,1514,43,0.847,66,14,Non-IoT
14:cc:20:51:33:ea,7020,114531,114.531,1514,43,0.831,67,14,Non-IoT
14:cc:20:51:33:ea,7021,126483,126.483,1514,43,0.882,60,14,Non-IoT
14:cc:20:51:33:ea,7022,137461,137.461,1514,43,0.873,78,14,Non-IoT
14:cc:20:51:33:ea,7023,122753,122.753,1514,43,0.843,71,14,Non-IoT
14:cc:20:51:33:ea,7024,118128,118.128,1514,43,0.843,78,14,Non-IoT
14:cc:20:51:33:ea,7025,127611,127.611,1514,43,0.857,86,14,Non-IoT
14:cc:20:51:33:ea,7026,142981,142.981,1514,43,0.865,85,14,Non-IoT
14:cc:20:51:33:ea,7027,100568,100.568,1514,43,0.882,59,14,Non-IoT
14:cc:20:51:33:ea,7028,100200,100.2,1514,43,0.862,65,14,Non-IoT
14:cc:20:51:33:ea,7029,163430,163.43,1514,43,0.876,82,14,Non-IoT
14:cc:20:51:33:ea,7030,101166,101.166,1514,43,0.875,73,14,Non-IoT
14:cc:20:51:33:ea,7031,126732,126.732,1514,43,0.879,96,14,Non-IoT
14:cc:20:51:33:ea,7032,107649,107.649,1514,43,0.872,68,14,Non-IoT
14:cc:20:51:33:ea,7033,104206,104.206,1514,43,0.852,75,14,Non-IoT
14:cc:20:51:33:ea,7034,101148,101.148,1514,43,0.861,66,14,Non-IoT
14:cc:20:51:33:ea,7035,108630,108.63,1514,43,0.846,77,14,Non-IoT
14:cc:20:51:33:ea,7036,109631,109.631,1514,43,0.874,64,14,Non-IoT
14:cc:20:51:33:ea,7037,100436,100.436,1514,43,0.849,73,13,Non-IoT
14:cc:20:51:33:ea,7038,169768,169.768,1514,43,0.842,95,14,Non-IoT
14:cc:20:51:33:ea,7039,169591,169.591,1514,43,0.863,82,14,Non-IoT
14:cc:20:51:33:ea,7040,126513,126.513,1514,43,0.873,76,14,Non-IoT
14:cc:20:51:33:ea,7041,102205,102.205,1514,43,0.876,61,14,Non-IoT
14:cc:20:51:33:ea,7042,105493,105.493,1514,43,0.876,67,14,Non-IoT
14:cc:20:51:33:ea,7043,111323,111.323,1514,43,0.858,69,14,Non-IoT
14:cc:20:51:33:ea,7044,152302,152.302,1514,43,0.875,87,14,Non-IoT
14:cc:20:51:33:ea,7045,141604,141.604,1514,43,0.878,86,14,Non-IoT
14:cc:20:51:33:ea,7046,150904,150.904,1514,43,0.861,76,14,Non-IoT
14:cc:20:51:33:ea,7047,131948,131.948,1514,43,0.871,87,14,Non-IoT
14:cc:20:51:33:ea,7048,147096,147.096,1514,43,0.874,82,14,Non-IoT
14:cc:20:51:33:ea,7049,140077,140.077,1514,43,0.863,84,14,Non-IoT
14:cc:20:51:33:ea,7050,132845,132.845,1514,43,0.856,76,14,Non-IoT
14:cc:20:51:33:ea,7051,151921,151.921,1514,43,0.883,70,14,Non-IoT
14:cc:20:51:33:ea,7052,149820,149.82,1514,43,0.875,66,14,Non-IoT
14:cc:20:51:33:ea,7053,147929,147.929,1514,43,0.864,83,14,Non-IoT
14:cc:20:51:33:ea,7054,157877,157.877,1514,43,0.861,77,15,Non-IoT
14:cc:20:51:33:ea,7055,132383,132.383,1514,43,0.854,91,14,Non-IoT
14:cc:20:51:33:ea,7056,130058,130.058,1514,43,0.867,82,14,Non-IoT
14:cc:20:51:33:ea,7057,113504,113.504,1514,43,0.864,77,14,Non-IoT
14:cc:20:51:33:ea,7058,124386,124.386,1514,43,0.87,78,14,Non-IoT
14:cc:20:51:33:ea,7059,98575,98.575,1514,43,0.878,55,14,Non-IoT
14:cc:20:51:33:ea,7060,116459,116.459,1514,43,0.854,70,14,Non-IoT
14:cc:20:51:33:ea,7061,144348,144.348,1514,43,0.882,79,14,Non-IoT
14:cc:20:51:33:ea,7062,153346,153.346,1514,43,0.877,80,14,Non-IoT
14:cc:20:51:33:ea,7063,102709,102.709,1514,43,0.872,89,14,Non-IoT
14:cc:20:51:33:ea,7064,166539,166.539,1514,43,0.871,81,14,Non-IoT
14:cc:20:51:33:ea,7065,106067,106.067,1514,43,0.883,67,14,Non-IoT
14:cc:20:51:33:ea,7066,157506,157.506,1514,43,0.902,56,14,Non-IoT
14:cc:20:51:33:ea,7067,181630,181.63,1514,43,0.876,86,14,Non-IoT
14:cc:20:51:33:ea,7068,112209,112.209,1514,43,0.877,74,13,Non-IoT
14:cc:20:51:33:ea,7069,148875,148.875,1514,43,0.858,72,14,Non-IoT
14:cc:20:51:33:ea,7070,103211,103.211,1510,43,0.858,81,14,Non-IoT
14:cc:20:51:33:ea,7071,123009,123.009,1514,43,0.868,69,14,Non-IoT
14:cc:20:51:33:ea,7072,146133,146.133,1514,43,0.905,100,14,Non-IoT
14:cc:20:51:33:ea,7073,228936,228.936,1514,43,0.916,76,14,Non-IoT
14:cc:20:51:33:ea,7074,170067,170.067,1514,43,0.906,64,14,Non-IoT
14:cc:20:51:33:ea,7075,140228,140.228,1514,43,0.913,59,14,Non-IoT
14:cc:20:51:33:ea,7076,106152,106.152,1484,43,0.906,67,14,Non-IoT
14:cc:20:51:33:ea,7077,108374,108.374,1514,43,0.853,81,14,Non-IoT
14:cc:20:51:33:ea,7078,147372,147.372,1514,43,0.885,64,14,Non-IoT
14:cc:20:51:33:ea,7079,159411,159.411,1514,43,0.863,91,13,Non-IoT
14:cc:20:51:33:ea,7080,149917,149.917,1514,43,0.877,76,14,Non-IoT
14:cc:20:51:33:ea,7081,150998,150.998,1514,43,0.854,100,14,Non-IoT
14:cc:20:51:33:ea,7082,102508,102.508,1514,43,0.904,63,14,Non-IoT
14:cc:20:51:33:ea,7083,93604,93.604,1514,43,0.901,58,14,Non-IoT
14:cc:20:51:33:ea,7084,84440,84.44,1514,43,0.926,46,13,Non-IoT
14:cc:20:51:33:ea,7085,165881,165.881,1514,43,0.914,69,13,Non-IoT
14:cc:20:51:33:ea,7086,131690,131.69,1514,43,0.873,85,14,Non-IoT
14:cc:20:51:33:ea,7087,174000,174.0,1514,43,0.871,70,14,Non-IoT
14:cc:20:51:33:ea,7088,97834,97.834,1514,43,0.876,84,14,Non-IoT
14:cc:20:51:33:ea,7089,287105,287.105,1514,43,0.897,79,14,Non-IoT
14:cc:20:51:33:ea,7090,153263,153.263,1514,43,0.875,85,14,Non-IoT
14:cc:20:51:33:ea,7091,162016,162.016,1514,43,0.883,74,14,Non-IoT
14:cc:20:51:33:ea,7092,92328,92.328,1514,43,0.893,60,14,Non-IoT
14:cc:20:51:33:ea,7093,155401,155.401,1514,43,0.871,84,14,Non-IoT
14:cc:20:51:33:ea,7094,100727,100.727,1514,43,0.914,62,14,Non-IoT
14:cc:20:51:33:ea,7095,146090,146.09,1514,43,0.866,85,14,Non-IoT
14:cc:20:51:33:ea,7096,146274,146.274,1514,43,0.893,63,14,Non-IoT
14:cc:20:51:33:ea,7097,102221,102.221,1514,43,0.865,74,14,Non-IoT
14:cc:20:51:33:ea,7098,155054,155.054,1514,43,0.871,69,14,Non-IoT
14:cc:20:51:33:ea,7099,145009,145.009,1514,43,0.922,67,14,Non-IoT
14:cc:20:51:33:ea,7100,85718,85.718,1438,43,0.917,55,14,Non-IoT
14:cc:20:51:33:ea,7101,146572,146.572,1514,43,0.933,61,13,Non-IoT
14:cc:20:51:33:ea,7102,151229,151.229,1514,43,0.88,63,14,Non-IoT
14:cc:20:51:33:ea,7103,143033,143.033,1514,43,0.859,82,14,Non-IoT
14:cc:20:51:33:ea,7104,120827,120.827,1514,43,0.852,75,14,Non-IoT
14:cc:20:51:33:ea,7105,154933,154.933,1514,43,0.88,73,14,Non-IoT
14:cc:20:51:33:ea,7106,171851,171.851,1514,43,0.906,69,13,Non-IoT
14:cc:20:51:33:ea,7107,149590,149.59,1514,43,0.88,69,14,Non-IoT
14:cc:20:51:33:ea,7108,148985,148.985,1514,43,0.865,91,14,Non-IoT
14:cc:20:51:33:ea,7109,115472,115.472,1514,43,0.861,69,14,Non-IoT
14:cc:20:51:33:ea,7110,129781,129.781,1514,43,0.858,80,14,Non-IoT
14:cc:20:51:33:ea,7111,149159,149.159,1514,43,0.858,72,14,Non-IoT
14:cc:20:51:33:ea,7112,146059,146.059,1514,43,0.902,79,14,Non-IoT
14:cc:20:51:33:ea,7113,123588,123.588,1514,43,0.865,77,14,Non-IoT
14:cc:20:51:33:ea,7114,175408,175.408,1514,43,0.873,84,14,Non-IoT
14:cc:20:51:33:ea,7115,143193,143.193,1514,43,0.878,88,14,Non-IoT
14:cc:20:51:33:ea,7116,119590,119.59,1514,43,0.862,71,14,Non-IoT
14:cc:20:51:33:ea,7117,180357,180.357,1514,43,0.889,81,14,Non-IoT
14:cc:20:51:33:ea,7118,110284,110.284,1514,43,0.896,73,14,Non-IoT
14:cc:20:51:33:ea,7119,112340,112.34,1514,43,0.835,63,14,Non-IoT
14:cc:20:51:33:ea,7120,173702,173.702,1514,43,0.874,74,14,Non-IoT
14:cc:20:51:33:ea,7121,130643,130.643,1514,43,0.871,84,13,Non-IoT
14:cc:20:51:33:ea,7122,113073,113.073,1514,43,0.843,67,14,Non-IoT
14:cc:20:51:33:ea,7123,103669,103.669,1514,43,0.88,60,14,Non-IoT
14:cc:20:51:33:ea,7124,113910,113.91,1514,43,0.872,66,14,Non-IoT
14:cc:20:51:33:ea,7125,162877,162.877,1514,43,0.855,78,14,Non-IoT
14:cc:20:51:33:ea,7126,112851,112.851,1514,43,0.884,67,14,Non-IoT
14:cc:20:51:33:ea,7127,120249,120.249,1514,43,0.863,77,14,Non-IoT
14:cc:20:51:33:ea,7128,129609,129.609,1514,43,0.87,70,14,Non-IoT
14:cc:20:51:33:ea,7129,141424,141.424,1514,43,0.865,85,14,Non-IoT
14:cc:20:51:33:ea,7130,118477,118.477,1514,43,0.848,75,14,Non-IoT
14:cc:20:51:33:ea,7131,152466,152.466,1514,43,0.868,83,15,Non-IoT
14:cc:20:51:33:ea,7132,108930,108.93,1514,43,0.875,72,14,Non-IoT
14:cc:20:51:33:ea,7133,133542,133.542,1514,43,0.866,84,13,Non-IoT
14:cc:20:51:33:ea,7134,124717,124.717,1514,43,0.869,75,14,Non-IoT
14:cc:20:51:33:ea,7135,140945,140.945,1514,43,0.861,86,14,Non-IoT
14:cc:20:51:33:ea,7136,122314,122.314,1514,43,0.847,69,14,Non-IoT
14:cc:20:51:33:ea,7137,108318,108.318,1514,43,0.84,77,14,Non-IoT
14:cc:20:51:33:ea,7138,136788,136.788,1514,43,0.855,91,14,Non-IoT
14:cc:20:51:33:ea,7139,101000,101.0,1514,43,0.836,62,14,Non-IoT
14:cc:20:51:33:ea,7140,115768,115.768,1514,43,0.851,80,14,Non-IoT
14:cc:20:51:33:ea,7141,117193,117.193,1514,43,0.87,69,14,Non-IoT
14:cc:20:51:33:ea,7142,116811,116.811,1514,43,0.854,71,14,Non-IoT
14:cc:20:51:33:ea,7143,102130,102.13,1514,43,0.838,67,14,Non-IoT
14:cc:20:51:33:ea,7144,123961,123.961,1514,43,0.841,82,14,Non-IoT
14:cc:20:51:33:ea,7145,132746,132.746,1514,43,0.869,76,14,Non-IoT
14:cc:20:51:33:ea,7146,198455,198.455,1514,43,0.859,87,14,Non-IoT
14:cc:20:51:33:ea,7147,121229,121.229,1514,43,0.833,74,14,Non-IoT
14:cc:20:51:33:ea,7148,178244,178.244,1514,43,0.889,93,14,Non-IoT
14:cc:20:51:33:ea,7149,111375,111.375,1514,43,0.843,76,14,Non-IoT
14:cc:20:51:33:ea,7150,118468,118.468,1514,43,0.833,74,14,Non-IoT
14:cc:20:51:33:ea,7151,114177,114.177,1514,43,0.845,71,14,Non-IoT
14:cc:20:51:33:ea,7152,111083,111.083,1514,43,0.85,78,14,Non-IoT
14:cc:20:51:33:ea,7153,107611,107.611,1514,43,0.851,72,14,Non-IoT
14:cc:20:51:33:ea,7154,109395,109.395,1514,43,0.842,70,13,Non-IoT
14:cc:20:51:33:ea,7155,119407,119.407,1514,43,0.842,69,15,Non-IoT
14:cc:20:51:33:ea,7156,132744,132.744,1514,43,0.838,87,14,Non-IoT
14:cc:20:51:33:ea,7157,119466,119.466,1484,43,0.857,72,14,Non-IoT
14:cc:20:51:33:ea,7158,117968,117.968,1514,43,0.85,78,14,Non-IoT
14:cc:20:51:33:ea,7159,111798,111.798,1514,43,0.854,69,14,Non-IoT
14:cc:20:51:33:ea,7160,136059,136.059,1514,43,0.865,82,14,Non-IoT
14:cc:20:51:33:ea,7161,133471,133.471,1514,43,0.845,74,14,Non-IoT
14:cc:20:51:33:ea,7162,97864,97.864,1514,43,0.844,71,14,Non-IoT
14:cc:20:51:33:ea,7163,105211,105.211,1514,43,0.848,74,14,Non-IoT
14:cc:20:51:33:ea,7164,133083,133.083,1514,43,0.851,79,14,Non-IoT
14:cc:20:51:33:ea,7165,101742,101.742,1514,43,0.837,67,14,Non-IoT
14:cc:20:51:33:ea,7166,180788,180.788,1514,43,0.839,114,13,Non-IoT
14:cc:20:51:33:ea,7167,176883,176.883,1514,43,0.884,93,14,Non-IoT
14:cc:20:51:33:ea,7168,119992,119.992,1514,43,0.858,77,14,Non-IoT
14:cc:20:51:33:ea,7169,107905,107.905,1484,43,0.855,70,14,Non-IoT
14:cc:20:51:33:ea,7170,187912,187.912,1514,43,0.86,88,14,Non-IoT
14:cc:20:51:33:ea,7171,126773,126.773,1514,43,0.862,86,14,Non-IoT
14:cc:20:51:33:ea,7172,119245,119.245,1514,43,0.847,83,14,Non-IoT
14:cc:20:51:33:ea,7173,98177,98.177,1514,43,0.85,71,14,Non-IoT
14:cc:20:51:33:ea,7174,173023,173.023,1514,43,0.873,77,14,Non-IoT
14:cc:20:51:33:ea,7175,117942,117.942,1514,43,0.86,93,14,Non-IoT
14:cc:20:51:33:ea,7176,125223,125.223,1514,43,0.847,81,14,Non-IoT
14:cc:20:51:33:ea,7177,125794,125.794,1514,43,0.853,79,14,Non-IoT
14:cc:20:51:33:ea,7178,126212,126.212,1514,43,0.863,77,14,Non-IoT
14:cc:20:51:33:ea,7179,106026,106.026,1514,43,0.843,72,14,Non-IoT
14:cc:20:51:33:ea,7180,114256,114.256,1514,43,0.852,70,14,Non-IoT
14:cc:20:51:33:ea,7181,160758,160.758,1514,43,0.832,97,14,Non-IoT
14:cc:20:51:33:ea,7182,110632,110.632,1514,43,0.848,84,14,Non-IoT
14:cc:20:51:33:ea,7183,98625,98.625,1514,43,0.852,71,14,Non-IoT
14:cc:20:51:33:ea,7184,145624,145.624,1514,43,0.866,91,14,Non-IoT
14:cc:20:51:33:ea,7185,130555,130.555,1514,43,0.844,69,14,Non-IoT
14:cc:20:51:33:ea,7186,106424,106.424,1514,43,0.848,68,14,Non-IoT
14:cc:20:51:33:ea,7187,101876,101.876,1514,43,0.857,73,14,Non-IoT
14:cc:20:51:33:ea,7188,111060,111.06,1514,43,0.837,77,14,Non-IoT
14:cc:20:51:33:ea,7189,136244,136.244,1514,43,0.843,79,14,Non-IoT
14:cc:20:51:33:ea,7190,100446,100.446,1514,43,0.856,68,14,Non-IoT
14:cc:20:51:33:ea,7191,117699,117.699,1514,43,0.861,62,14,Non-IoT
14:cc:20:51:33:ea,7192,108708,108.708,1514,43,0.852,63,14,Non-IoT
14:cc:20:51:33:ea,7193,124015,124.015,1514,43,0.86,77,14,Non-IoT
14:cc:20:51:33:ea,7194,103300,103.3,1514,43,0.845,73,14,Non-IoT
14:cc:20:51:33:ea,7195,123013,123.013,1510,43,0.858,72,14,Non-IoT
14:cc:20:51:33:ea,7196,106428,106.428,1514,43,0.86,74,14,Non-IoT
14:cc:20:51:33:ea,7197,133711,133.711,1514,43,0.866,79,14,Non-IoT
14:cc:20:51:33:ea,7198,99666,99.666,1514,43,0.861,67,14,Non-IoT
14:cc:20:51:33:ea,7199,158578,158.578,1514,43,0.86,82,14,Non-IoT
14:cc:20:51:33:ea,7200,119385,119.385,1514,43,0.877,76,14,Non-IoT
14:cc:20:51:33:ea,7201,101695,101.695,1514,43,0.852,74,14,Non-IoT
14:cc:20:51:33:ea,7202,301036,301.036,1514,43,0.89,59,14,Non-IoT
14:cc:20:51:33:ea,7203,94214,94.214,1514,43,0.858,65,13,Non-IoT
14:cc:20:51:33:ea,7204,101462,101.462,1514,43,0.838,80,14,Non-IoT
14:cc:20:51:33:ea,7205,116543,116.543,1514,43,0.887,72,14,Non-IoT
14:cc:20:51:33:ea,7206,123051,123.051,1514,43,0.848,69,14,Non-IoT
14:cc:20:51:33:ea,7207,130556,130.556,1514,43,0.87,80,14,Non-IoT
14:cc:20:51:33:ea,7208,110102,110.102,1484,43,0.872,81,14,Non-IoT
14:cc:20:51:33:ea,7209,103538,103.538,1514,43,0.876,68,14,Non-IoT
14:cc:20:51:33:ea,7210,106000,106.0,1514,43,0.882,66,14,Non-IoT
14:cc:20:51:33:ea,7211,157346,157.346,1514,43,0.893,77,14,Non-IoT
14:cc:20:51:33:ea,7212,98742,98.742,1514,43,0.857,87,14,Non-IoT
14:cc:20:51:33:ea,7213,123845,123.845,1514,43,0.864,71,14,Non-IoT
14:cc:20:51:33:ea,7214,115997,115.997,1514,43,0.868,75,14,Non-IoT
14:cc:20:51:33:ea,7215,118997,118.997,1514,43,0.862,78,14,Non-IoT
14:cc:20:51:33:ea,7216,102193,102.193,1514,43,0.881,67,14,Non-IoT
14:cc:20:51:33:ea,7217,114490,114.49,1514,43,0.883,73,14,Non-IoT
14:cc:20:51:33:ea,7218,155508,155.508,1514,43,0.878,82,14,Non-IoT
14:cc:20:51:33:ea,7219,107820,107.82,1514,43,0.868,74,14,Non-IoT
14:cc:20:51:33:ea,7220,122789,122.789,1514,43,0.852,67,14,Non-IoT
14:cc:20:51:33:ea,7221,113534,113.534,1514,43,0.87,86,14,Non-IoT
14:cc:20:51:33:ea,7222,110651,110.651,1514,43,0.866,69,14,Non-IoT
14:cc:20:51:33:ea,7223,92332,92.332,1514,43,0.863,62,14,Non-IoT
14:cc:20:51:33:ea,7224,127408,127.408,1514,43,0.861,83,14,Non-IoT
14:cc:20:51:33:ea,7225,94347,94.347,1514,43,0.871,61,14,Non-IoT
14:cc:20:51:33:ea,7226,124475,124.475,1514,43,0.882,70,14,Non-IoT
14:cc:20:51:33:ea,7227,115406,115.406,1514,43,0.851,73,14,Non-IoT
14:cc:20:51:33:ea,7228,139303,139.303,1514,43,0.871,88,14,Non-IoT
14:cc:20:51:33:ea,7229,103355,103.355,1514,43,0.874,56,14,Non-IoT
14:cc:20:51:33:ea,7230,106129,106.129,1514,43,0.873,61,14,Non-IoT
